Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
Carlotta OMARI,5,49erFX,10.0,0,silver,30,,211.0,175.0,European Championship 2022
Carlotta OMARI,5,49erFX,22.0,0,silver,30,,211.0,175.0,European Championship 2022
Carlotta OMARI,5,49erFX,10.0,0,silver,30,,211.0,175.0,European Championship 2022
Carlotta OMARI,5,49erFX,,0,,30,,211.0,175.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,19.0,0,yellow,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,20.0,0,yellow,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,27.0,0,yellow,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,16.0,0,blue,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,15.0,0,blue,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,12.0,0,blue,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,12.0,0,yellow,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,32.0,1,yellow,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,18.0,0,yellow,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,6.0,0,silver,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,11.0,0,silver,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,11.0,0,silver,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,5.0,0,silver,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,4.0,0,silver,31,,208.0,176.0,European Championship 2022
Sofia GIUNCHIGLIA,5,49erFX,,0,,31,,208.0,176.0,European Championship 2022
Olivia PRICE,5,49erFX,21.0,0,yellow,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,14.0,0,yellow,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,17.0,0,yellow,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,10.0,0,blue,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,30.0,1,blue,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,22.0,0,blue,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,6.0,0,yellow,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,17.0,0,yellow,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,8.0,0,yellow,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,25.0,0,silver,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,7.0,0,silver,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,2.0,0,silver,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,14.0,0,silver,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,14.0,0,silver,32,,207.0,177.0,European Championship 2022
Olivia PRICE,5,49erFX,,0,,32,,207.0,177.0,European Championship 2022
Alicia FRAS,5,49erFX,23.0,0,blue,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,27.0,0,blue,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,6.0,0,blue,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,6.0,0,yellow,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,22.0,0,yellow,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,10.0,0,yellow,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,17.0,0,yellow,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,6.0,0,yellow,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,6.0,0,yellow,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,17.0,0,silver,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,21.0,0,silver,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,6.0,0,silver,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,28.0,1,silver,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,22.0,0,silver,33,,217.0,189.0,European Championship 2022
Alicia FRAS,5,49erFX,,0,,33,,217.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,11.0,0,blue,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,10.0,0,blue,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,12.0,0,blue,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,11.0,0,yellow,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,28.0,0,yellow,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,15.0,0,yellow,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,11.0,0,yellow,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,18.0,0,yellow,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,25.0,0,yellow,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,10.0,0,silver,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,9.0,0,silver,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,20.0,0,silver,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,32.0,1,silver,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,9.0,0,silver,34,,221.0,189.0,European Championship 2022
Alice MOSS,5,49erFX,,0,,34,,221.0,189.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,19.0,0,blue,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,15.0,0,blue,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,17.0,0,blue,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,22.0,0,blue,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,14.0,0,blue,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,19.0,0,blue,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,22.0,0,yellow,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,8.0,0,yellow,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,13.0,0,yellow,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,5.0,0,silver,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,6.0,0,silver,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,26.0,1,silver,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,9.0,0,silver,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,23.0,0,silver,35,,218.0,192.0,European Championship 2022
Anna YAMAZAKI,5,49erFX,,0,,35,,218.0,192.0,European Championship 2022
Kimberly LIM,5,49erFX,4.0,0,yellow,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,10.0,0,yellow,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,25.0,1,yellow,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,14.0,0,blue,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,21.0,0,blue,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,17.0,0,blue,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,20.0,0,yellow,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,16.0,0,yellow,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,22.0,0,yellow,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,16.0,0,silver,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,8.0,0,silver,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,22.0,0,silver,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,17.0,0,silver,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,6.0,0,silver,36,,218.0,193.0,European Championship 2022
Kimberly LIM,5,49erFX,,0,,36,,218.0,193.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,13.0,0,blue,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,20.0,0,blue,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,8.0,0,blue,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,2.0,0,blue,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,12.0,0,blue,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,24.0,0,blue,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,19.0,0,yellow,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,19.0,0,yellow,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,5.0,0,yellow,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,18.0,0,silver,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,31.0,0,silver,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,3.0,0,silver,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,24.0,0,silver,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,32.0,1,silver,37,,230.0,198.0,European Championship 2022
Willemijn OFFERMAN,5,49erFX,,0,,37,,230.0,198.0,European Championship 2022
Marla BERGMANN,5,49erFX,20.0,0,blue,38,,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,6.0,0,blue,38,,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,23.0,0,blue,38,,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,36.0,1,blue,38,DNC,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,36.0,0,blue,38,DNC,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,36.0,0,blue,38,DNC,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,15.0,0,yellow,38,,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,7.0,0,yellow,38,,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,26.0,0,yellow,38,,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,3.0,0,silver,38,,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,5.0,0,silver,38,,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,24.0,0,silver,38,,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,2.0,0,silver,38,,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,2.0,0,silver,38,,241.0,205.0,European Championship 2022
Marla BERGMANN,5,49erFX,,0,,38,,241.0,205.0,European Championship 2022
Hannah BRISTOW,5,49erFX,27.0,1,yellow,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,9.0,0,yellow,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,26.0,0,yellow,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,9.0,0,blue,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,10.0,0,blue,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,6.0,0,blue,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,23.0,0,yellow,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,26.0,0,yellow,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,23.0,0,yellow,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,11.0,0,silver,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,12.0,0,silver,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,5.0,0,silver,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,23.0,0,silver,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,26.0,0,silver,39,,236.0,209.0,European Championship 2022
Hannah BRISTOW,5,49erFX,,0,,39,,236.0,209.0,European Championship 2022
Misaki TANAKA,5,49erFX,18.0,0,blue,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,7.0,0,blue,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,28.0,0,blue,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,7.0,0,yellow,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,21.0,0,yellow,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,22.0,0,yellow,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,8.0,0,yellow,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,24.0,0,yellow,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,21.0,0,yellow,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,33.0,1,silver,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,18.0,0,silver,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,14.0,0,silver,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,25.0,0,silver,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,7.0,0,silver,40,,253.0,220.0,European Championship 2022
Misaki TANAKA,5,49erFX,,0,,40,,253.0,220.0,European Championship 2022
Lucy WILMOT,5,49erFX,22.0,0,yellow,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,28.0,0,yellow,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,20.0,0,yellow,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,15.0,0,blue,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,18.0,0,blue,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,20.0,0,blue,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,14.0,0,yellow,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,9.0,0,yellow,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,11.0,0,yellow,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,9.0,0,silver,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,28.0,0,silver,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,9.0,0,silver,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,37.0,1,silver,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,20.0,0,silver,41,,260.0,223.0,European Championship 2022
Lucy WILMOT,5,49erFX,,0,,41,,260.0,223.0,European Championship 2022
Silvia SICOURI,5,49erFX,17.0,0,blue,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,23.0,0,blue,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,22.0,0,blue,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,19.0,0,yellow,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,17.0,0,yellow,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,17.0,0,yellow,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,36.0,1,blue,42,BFD,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,22.0,0,blue,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,19.0,0,blue,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,13.0,0,silver,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,20.0,0,silver,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,25.0,0,silver,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,4.0,0,silver,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,12.0,0,silver,42,,266.0,230.0,European Championship 2022
Silvia SICOURI,5,49erFX,,0,,42,,266.0,230.0,European Championship 2022
Manon PEYRE,5,49erFX,26.0,0,yellow,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,23.0,0,yellow,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,24.0,0,yellow,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,21.0,0,blue,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,24.0,0,blue,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,25.0,0,blue,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,10.0,0,blue,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,14.0,0,blue,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,8.0,0,blue,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,14.0,0,silver,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,30.0,1,silver,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,16.0,0,silver,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,19.0,0,silver,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,11.0,0,silver,43,,265.0,235.0,European Championship 2022
Manon PEYRE,5,49erFX,,0,,43,,265.0,235.0,European Championship 2022
Marina GARAU,5,49erFX,14.0,0,yellow,44,,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,22.0,0,yellow,44,,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,22.0,0,yellow,44,,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,36.0,0,yellow,44,DSQ,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,19.0,0,yellow,44,,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,25.0,0,yellow,44,,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,25.0,0,blue,44,,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,10.0,0,blue,44,,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,12.0,0,blue,44,,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,46.0,1,silver,44,RET,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,10.0,0,silver,44,,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,23.0,0,silver,44,,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,13.0,0,silver,44,,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,16.0,0,silver,44,,293.0,247.0,European Championship 2022
Marina GARAU,5,49erFX,,0,,44,,293.0,247.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,18.0,0,yellow,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,7.0,0,yellow,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,29.0,0,yellow,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,36.0,1,yellow,45,DNF,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,26.0,0,yellow,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,24.0,0,yellow,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,24.0,0,blue,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,,0,blue,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,31.0,0,blue,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,15.0,0,silver,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,26.0,0,silver,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,7.0,0,silver,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,16.0,0,silver,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,25.0,0,silver,45,,284.0,248.0,European Championship 2022
Rebekka JOHANNESEN,5,49erFX,,0,,45,,284.0,248.0,European Championship 2022
Nadine BÖHM,5,49erFX,25.0,0,yellow,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,26.0,0,yellow,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,16.0,0,yellow,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,26.0,0,yellow,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,24.0,0,yellow,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,12.0,0,yellow,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,31.0,0,yellow,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,11.0,0,yellow,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,20.0,0,yellow,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,8.0,0,silver,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,13.0,0,silver,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,46.0,1,silver,46,DNF,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,30.0,0,silver,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,15.0,0,silver,46,,303.0,257.0,European Championship 2022
Nadine BÖHM,5,49erFX,,0,,46,,303.0,257.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,12.0,0,yellow,47,,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,29.0,0,yellow,47,,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,23.0,0,yellow,47,,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,20.0,0,yellow,47,,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,36.0,1,yellow,47,DNS,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,36.0,0,yellow,47,DNC,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,24.0,0,yellow,47,,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,14.0,0,yellow,47,,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,14.0,0,yellow,47,,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,27.0,0,silver,47,,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,15.0,0,silver,47,,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,15.0,0,silver,47,,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,6.0,0,silver,47,,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,31.0,0,silver,47,,302.0,266.0,European Championship 2022
HIGHFIELD Molly,5,49erFX,,0,,47,,302.0,266.0,European Championship 2022
Chloe FISHER,5,49erFX,16.0,0,yellow,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,24.0,0,yellow,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,18.0,0,yellow,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,26.0,0,blue,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,28.0,0,blue,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,9.0,0,blue,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,14.0,0,blue,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,27.0,0,blue,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,18.0,0,blue,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,19.0,0,silver,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,16.0,0,silver,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,27.0,0,silver,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,27.0,0,silver,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,35.0,1,silver,48,,304.0,269.0,European Championship 2022
Chloe FISHER,5,49erFX,,0,,48,,304.0,269.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,36.0,0,yellow,49,UFD,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,18.0,0,yellow,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,14.0,0,yellow,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,23.0,0,blue,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,26.0,0,blue,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,26.0,0,blue,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,32.0,0,yellow,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,31.0,0,yellow,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,3.0,0,yellow,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,12.0,0,silver,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,22.0,0,silver,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,28.0,0,silver,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,8.0,0,silver,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,37.0,1,silver,49,,316.0,279.0,European Championship 2022
Marija Andela de MICHELI-VITTURI,5,49erFX,,0,,49,,316.0,279.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,26.0,0,blue,50,,321.0,285.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,29.0,0,blue,50,,321.0,285.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,14.0,0,blue,50,,321.0,285.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,18.0,0,yellow,50,,321.0,285.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,23.0,0,yellow,50,,321.0,285.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,26.0,0,yellow,50,,321.0,285.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,36.0,1,blue,50,BFD,321.0,285.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,23.0,0,blue,50,,321.0,285.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,23.0,0,blue,50,,321.0,285.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,29.0,0,silver,50,,321.0,285.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,25.0,0,silver,50,,321.0,285.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,12.0,0,silver,50,,321.0,285.0,European Championship 2022
Katrine SCHMIDT,5,49erFX,29.0,0,silver,50,,321.0,285.0,European Championship 2022
