Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
SNOW Nevin AGNESE Maximiliano,7,49er,3,G,2,,111.0,93.0,Semaine Olympique Francaise De Voile 2022
FISCHER Erwan PEQUIN Clement,7,49er,14,G,3,,113.0,94.0,Semaine Olympique Francaise De Voile 2022
BOTIN LE CHEVERTRITTEL PAUL Florian,7,49er,1,G,4,,121.0,103.0,Semaine Olympique Francaise De Voile 2022
RUAL Lucas AMOROS Emile,7,49er,5,G,5,,137.0,116.0,Semaine Olympique Francaise De Voile 2022
LAMBRIEX Bart FLORIS Van De,7,49er,7,G,6,,149.0,117.0,Semaine Olympique Francaise De Voile 2022
RASK Frederik PRECHT JENSEN,7,49er,6,G,7,,154.0,127.0,Semaine Olympique Francaise De Voile 2022
STANIUL Mikotaj / KS SZTORCH Jakub,7,49er,2,G,8,,167.0,135.0,Semaine Olympique Francaise De Voile 2022
PRZYBYTEK Lukssz PIASECKI Jacek,7,49er,DSQ (32),G,9,,169.0,137.0,Semaine Olympique Francaise De Voile 2022
MOLLERUS Andrew MACDIARMID Ian,7,49er,14,G,10,,174.0,143.0,Semaine Olympique Francaise De Voile 2022
BARROWS Ian HENKEN Hans,7,49er,3,G,11,,152.0,133.0,Semaine Olympique Francaise De Voile 2022
DUNNING BECK LoganGUNN Oscar,7,49er,7,G,12,,153.0,133.0,Semaine Olympique Francaise De Voile 2022
MCHARDIE IsaacMCKENZIE William,7,49er,4,G,13,,170.0,143.0,Semaine Olympique Francaise De Voile 2022
CRIVELLI VISCONCALABRO Giulio,7,49er,5,G,14,,174.0,143.0,Semaine Olympique Francaise De Voile 2022
DICKSON Robert TBC Tbc,7,49er,10,G,15,,177.0,145.0,Semaine Olympique Francaise De Voile 2022
BARRIO Andres TORRADO Antonio,7,49er,2,G,16,,184.0,156.0,Semaine Olympique Francaise De Voile 2022
FERRARESE Simone CHISTE Leonardo,7,49er,DNS 32,G,17,,208.0,176.0,Semaine Olympique Francaise De Voile 2022
NEEDHAM Thomas TURNER Joel,7,49er,8,G,18,,200.0,177.0,Semaine Olympique Francaise De Voile 2022
PRETTNER Keanu FLACHBERGER Jakob,7,49er,12,G,19,,205.0,180.0,Semaine Olympique Francaise De Voile 2022
FISCHER Kevin JAUVIN Yann,7,49er,23,G,20,,205.0,180.0,Semaine Olympique Francaise De Voile 2022
LEFEBVRE Yannick PELSMAEKERS Tom,7,49er,9,G,21,,218.0,187.0,Semaine Olympique Francaise De Voile 2022
VAN VUGT PimHOUTMAN Scipio,7,49er,4,G,22,,229.0,197.0,Semaine Olympique Francaise De Voile 2022
COLLEY JimCONNOR Shaun,7,49er,8,G,23,,234.0,208.0,Semaine Olympique Francaise De Voile 2022
ROBINS NickBUDDEN Daniel,7,49er,22,G,24,,242.0,210.0,Semaine Olympique Francaise De Voile 2022
FERGUSON Jack PAUL Max,7,49er,13,G,25,,241.0,211.0,Semaine Olympique Francaise De Voile 2022
TAYLOR Chris GRUMMETT James,7,49er,16,G,26,,243.0,212.0,Semaine Olympique Francaise De Voile 2022
ANESSI Marco GAMBA Edoardo,7,49er,16,G,27,,240.0,212.0,Semaine Olympique Francaise De Voile 2022
MEGGENDORFERSPRANGER Andreas,7,49er,9,G,28,,271.0,240.0,Semaine Olympique Francaise De Voile 2022
SALSKOV-IVERSENNIELSEN Markus,7,49er,11,G,29,,273.0,244.0,Semaine Olympique Francaise De Voile 2022
GUILFOYLE Seafra DURCAN Johnny,7,49er,15,G,30,,292.0,263.0,Semaine Olympique Francaise De Voile 2022
STINGELE Maximilian SCHEEL Linov,7,49er,10,G,31,,175.0,149.0,Semaine Olympique Francaise De Voile 2022
BACON SamGAUTREY Henry,7,49er,12,G,32,,184.0,152.0,Semaine Olympique Francaise De Voile 2022
SAKAI Akira AYLSWORTH Russel,7,49er,17,G,33,,188.0,156.0,Semaine Olympique Francaise De Voile 2022
RICHNER Joshua SCHARER Nilo,7,49er,11,G,34,,183.0,156.0,Semaine Olympique Francaise De Voile 2022
GLOGOWSKI AdamKRUSIEC Maciej,7,49er,DNF (32),G,35,,189.0,157.0,Semaine Olympique Francaise De Voile 2022
TORRES Albert ELIAS Aretz,7,49er,15,G,36,,189.0,157.0,Semaine Olympique Francaise De Voile 2022
PETERS James HUGUES Alexander,7,49er,20,G,37,,189.0,162.0,Semaine Olympique Francaise De Voile 2022
NYBORG Daniel LEHM SLETTEN,7,49er,20,G,38,,190.0,165.0,Semaine Olympique Francaise De Voile 2022
HOLMAN Arran TAYLOR James,7,49er,19,G,39,,199.0,169.0,Semaine Olympique Francaise De Voile 2022
BURTON TomHOFFMAN Simon,7,49er,22,G,40,,203.0,171.0,Semaine Olympique Francaise De Voile 2022
LYNGBEK Phillip FUGLBJERG Mads,7,49er,21,G,41,,208.0,176.0,Semaine Olympique Francaise De Voile 2022
BERTHET Mathias NILSEN Jeppe,7,49er,19,G,42,,207.0,178.0,Semaine Olympique Francaise De Voile 2022
KORHONEN VilleBREMER Edvard,7,49er,23,G,43,,215.0,186.0,Semaine Olympique Francaise De Voile 2022
BUTOWSKI TytusMACHOWSKI Lukasz,7,49er,17,G,44,,227.0,195.0,Semaine Olympique Francaise De Voile 2022
KELAPANDATHAKKAR Varun,7,49er,21,G,45,,232.0,200.0,Semaine Olympique Francaise De Voile 2022
PIETZCKER Paul VON OPPEN Linus,7,49er,18,G,46,,235.0,210.0,Semaine Olympique Francaise De Voile 2022
DE JONGHE Arthur HEUNINCK Jan,7,49er,18,G,47,,244.0,212.0,Semaine Olympique Francaise De Voile 2022
HENRY Otto DAVEY Miles,7,49er,DNS 32,G,48,,249.0,217.0,Semaine Olympique Francaise De Voile 2022
BERGSTROM Fredrik MUNKBY Axel,7,49er,24,G,49,,248.0,222.0,Semaine Olympique Francaise De Voile 2022
WIZNER Martin WIZNER Jaime,7,49er,DNS 32,G,50,,258.0,226.0,Semaine Olympique Francaise De Voile 2022
LITTLECHILD Ryan HILDEBRAND Jack,7,49er,25,G,51,,265.0,233.0,Semaine Olympique Francaise De Voile 2022
DE VOS Wiebrand MOLIAKOV Aleksander,7,49er,13,G,52,,270.0,240.0,Semaine Olympique Francaise De Voile 2022
NOBLE Prince FRANCIS Manu,7,49er,DNF 32,G,53,,275.0,243.0,Semaine Olympique Francaise De Voile 2022
KIM KYOUNGDUKBAE Sangwoo,7,49er,26,G,54,,273.0,245.0,Semaine Olympique Francaise De Voile 2022
KAGIALIS Pavlos ORFANOS Ioannis,7,49er,DNF (32),G,55,,286.0,254.0,Semaine Olympique Francaise De Voile 2022
CHAE BONGJINSHIN Sangmin,7,49er,DNF (32),G,56,,307.0,275.0,Semaine Olympique Francaise De Voile 2022
GOULON Corentin BERTIN Youenn,7,49er,DNF 32,G,57,,315.0,283.0,Semaine Olympique Francaise De Voile 2022
KENNISH MaloMARTIN Anatole,7,49er,DNF 32,G,58,,316.0,284.0,Semaine Olympique Francaise De Voile 2022
MASCIA Gianmarco CORDINI Pietro,7,49er,DNF 32,G,59,,344.0,312.0,Semaine Olympique Francaise De Voile 2022
BUKSAK Dominik / KS WIERZBICKI Szymon,7,49er,3,G,1,,89.0,66.0,Semaine Olympique Francaise De Voile 2022
SNOW Nevin AGNESE Maximiliano,7,49er,1,G,2,,111.0,93.0,Semaine Olympique Francaise De Voile 2022
FISCHER Erwan PEQUIN Clement,7,49er,4,G,3,,113.0,94.0,Semaine Olympique Francaise De Voile 2022
BOTIN LE CHEVERTRITTEL PAUL Florian,7,49er,2,G,4,,121.0,103.0,Semaine Olympique Francaise De Voile 2022
RUAL Lucas AMOROS Emile,7,49er,6,G,5,,137.0,116.0,Semaine Olympique Francaise De Voile 2022
LAMBRIEX Bart FLORIS Van De,7,49er,UFD (32),G,6,,149.0,117.0,Semaine Olympique Francaise De Voile 2022
RASK Frederik PRECHT JENSEN,7,49er,-27,G,7,,154.0,127.0,Semaine Olympique Francaise De Voile 2022
STANIUL Mikotaj / KS SZTORCH Jakub,7,49er,17,G,8,,167.0,135.0,Semaine Olympique Francaise De Voile 2022
PRZYBYTEK Lukssz PIASECKI Jacek,7,49er,1,G,9,,169.0,137.0,Semaine Olympique Francaise De Voile 2022
MOLLERUS Andrew MACDIARMID Ian,7,49er,4,G,10,,174.0,143.0,Semaine Olympique Francaise De Voile 2022
BARROWS Ian HENKEN Hans,7,49er,11,G,11,,152.0,133.0,Semaine Olympique Francaise De Voile 2022
DUNNING BECK LoganGUNN Oscar,7,49er,8,G,12,,153.0,133.0,Semaine Olympique Francaise De Voile 2022
MCHARDIE IsaacMCKENZIE William,7,49er,8,G,13,,170.0,143.0,Semaine Olympique Francaise De Voile 2022
CRIVELLI VISCONCALABRO Giulio,7,49er,7,G,14,,174.0,143.0,Semaine Olympique Francaise De Voile 2022
DICKSON Robert TBC Tbc,7,49er,22,G,15,,177.0,145.0,Semaine Olympique Francaise De Voile 2022
BARRIO Andres TORRADO Antonio,7,49er,9,G,16,,184.0,156.0,Semaine Olympique Francaise De Voile 2022
FERRARESE Simone CHISTE Leonardo,7,49er,7,G,17,,208.0,176.0,Semaine Olympique Francaise De Voile 2022
NEEDHAM Thomas TURNER Joel,7,49er,10,G,18,,200.0,177.0,Semaine Olympique Francaise De Voile 2022
PRETTNER Keanu FLACHBERGER Jakob,7,49er,22,G,19,,205.0,180.0,Semaine Olympique Francaise De Voile 2022
FISCHER Kevin JAUVIN Yann,7,49er,9,G,20,,205.0,180.0,Semaine Olympique Francaise De Voile 2022
LEFEBVRE Yannick PELSMAEKERS Tom,7,49er,2,G,21,,218.0,187.0,Semaine Olympique Francaise De Voile 2022
VAN VUGT PimHOUTMAN Scipio,7,49er,10,G,22,,229.0,197.0,Semaine Olympique Francaise De Voile 2022
COLLEY JimCONNOR Shaun,7,49er,13,G,23,,234.0,208.0,Semaine Olympique Francaise De Voile 2022
ROBINS NickBUDDEN Daniel,7,49er,5,G,24,,242.0,210.0,Semaine Olympique Francaise De Voile 2022
FERGUSON Jack PAUL Max,7,49er,-30,G,25,,241.0,211.0,Semaine Olympique Francaise De Voile 2022
TAYLOR Chris GRUMMETT James,7,49er,3,G,26,,243.0,212.0,Semaine Olympique Francaise De Voile 2022
ANESSI Marco GAMBA Edoardo,7,49er,14,G,27,,240.0,212.0,Semaine Olympique Francaise De Voile 2022
